year,quarter,quarter_qf,hb,hb_name,hbqf,location,location_name,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,yq
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,67,NA,67,NA,0.72826087,NA,0.72826087,NA,100,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,154,NA,154,NA,1.711111111,NA,1.711111111,NA,100,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,1001,NA,33,NA,11,NA,0.362637363,NA,3.296703297,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,1336,NA,328,NA,14.52173913,NA,3.565217391,NA,24.5508982,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,1632,NA,427,NA,17.73913043,NA,4.641304348,NA,26.16421569,NA,2021Q4
2022,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,1439,NA,533,NA,15.98888889,NA,5.922222222,NA,37.03961084,NA,2022Q1
2022,2,p,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C1,NA,General Surgery,NA,1434,NA,357,NA,15.75824176,NA,3.923076923,NA,24.89539749,NA,2022Q2
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,51,NA,51,NA,0.56043956,NA,0.56043956,NA,100,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,82,NA,82,NA,0.891304348,NA,0.891304348,NA,100,NA,2020Q3
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,91,NA,91,NA,0.989130435,NA,0.989130435,NA,100,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,83,NA,83,NA,0.922222222,NA,0.922222222,NA,100,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,79,NA,79,NA,0.868131868,NA,0.868131868,NA,100,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,F2,NA,Gynaecology,NA,32,NA,32,NA,0.347826087,NA,0.347826087,NA,100,NA,2021Q3
2017,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2697,NA,2400,NA,29.63736264,NA,26.37362637,NA,88.98776418,NA,2017Q2
2017,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2636,NA,2292,NA,28.65217391,NA,24.91304348,NA,86.94992413,NA,2017Q3
2017,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2769,NA,2446,NA,30.09782609,NA,26.58695652,NA,88.33513904,NA,2017Q4
2018,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2554,NA,2209,NA,28.37777778,NA,24.54444444,NA,86.4917776,NA,2018Q1
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2748,NA,2468,NA,30.1978022,NA,27.12087912,NA,89.81077147,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2886,NA,2554,NA,31.36956522,NA,27.76086957,NA,88.4961885,NA,2018Q3
2018,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,3078,NA,2732,NA,33.45652174,NA,29.69565217,NA,88.75893437,NA,2018Q4
2019,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2942,NA,2668,NA,32.68888889,NA,29.64444444,NA,90.68660775,NA,2019Q1
2019,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2776,NA,2502,NA,30.50549451,NA,27.49450549,NA,90.129683,NA,2019Q2
2019,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2874,NA,2486,NA,31.23913043,NA,27.02173913,NA,86.49965205,NA,2019Q3
2019,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2731,NA,2416,NA,29.68478261,NA,26.26086957,NA,88.46576346,NA,2019Q4
2020,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,2836,NA,2392,NA,31.16483516,NA,26.28571429,NA,84.34414669,NA,2020Q1
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,4547,NA,3326,NA,49.96703297,NA,36.54945055,NA,73.14712998,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,4227,NA,3126,NA,45.94565217,NA,33.97826087,NA,73.95315827,NA,2020Q3
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,3771,NA,2649,NA,40.98913043,NA,28.79347826,NA,70.24661893,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,4396,NA,3198,NA,48.84444444,NA,35.53333333,NA,72.74795268,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,3587,NA,3305,NA,39.41758242,NA,36.31868132,NA,92.13827711,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,3809,NA,3323,NA,41.40217391,NA,36.11956522,NA,87.2407456,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,4664,NA,3880,NA,50.69565217,NA,42.17391304,NA,83.19039451,NA,2021Q4
2022,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,4733,NA,3889,NA,52.58888889,NA,43.21111111,NA,82.16775829,NA,2022Q1
2022,2,p,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Medical Grouping,d,3962,NA,3449,NA,43.53846154,NA,37.9010989,NA,87.05199394,NA,2022Q2
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C7,NA,Ophthalmology,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C7,NA,Ophthalmology,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2018Q3
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,D3,NA,Oral Surgery,NA,7,NA,7,NA,0.077777778,NA,0.077777778,NA,100,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.021978022,NA,0.021978022,NA,100,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2021Q4
2017,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.098901099,NA,0.098901099,NA,100,NA,2017Q2
2017,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,11,NA,11,NA,0.119565217,NA,0.119565217,NA,100,NA,2017Q3
2017,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,10,NA,10,NA,0.108695652,NA,0.108695652,NA,100,NA,2017Q4
2018,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.133333333,NA,0.133333333,NA,100,NA,2018Q1
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.098901099,NA,0.098901099,NA,100,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,4,NA,4,NA,0.043478261,NA,0.043478261,NA,100,NA,2018Q3
2018,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2018Q4
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,3,NA,3,NA,0.032967033,NA,0.032967033,NA,100,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,5,NA,5,NA,0.054347826,NA,0.054347826,NA,100,NA,2020Q3
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,16,NA,16,NA,0.177777778,NA,0.177777778,NA,100,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,6,NA,6,NA,0.065934066,NA,0.065934066,NA,100,NA,2021Q2
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,5,NA,5,NA,0.054347826,NA,0.054347826,NA,100,NA,2021Q4
2022,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,7,NA,7,NA,0.077777778,NA,0.077777778,NA,100,NA,2022Q1
2022,2,p,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.098901099,NA,0.098901099,NA,100,NA,2022Q2
2017,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,136,NA,132,NA,1.494505495,NA,1.450549451,NA,97.05882353,NA,2017Q2
2017,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,144,NA,144,NA,1.565217391,NA,1.565217391,NA,100,NA,2017Q3
2017,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,134,NA,134,NA,1.456521739,NA,1.456521739,NA,100,NA,2017Q4
2018,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,159,NA,159,NA,1.766666667,NA,1.766666667,NA,100,NA,2018Q1
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,174,NA,174,NA,1.912087912,NA,1.912087912,NA,100,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,158,NA,158,NA,1.717391304,NA,1.717391304,NA,100,NA,2018Q3
2018,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,158,NA,158,NA,1.717391304,NA,1.717391304,NA,100,NA,2018Q4
2019,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,185,NA,185,NA,2.055555556,NA,2.055555556,NA,100,NA,2019Q1
2019,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,139,NA,139,NA,1.527472527,NA,1.527472527,NA,100,NA,2019Q2
2019,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,134,NA,134,NA,1.456521739,NA,1.456521739,NA,100,NA,2019Q3
2019,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,140,NA,140,NA,1.52173913,NA,1.52173913,NA,100,NA,2019Q4
2020,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,144,NA,144,NA,1.582417582,NA,1.582417582,NA,100,NA,2020Q1
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,32,NA,32,NA,0.351648352,NA,0.351648352,NA,100,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,115,NA,115,NA,1.25,NA,1.25,NA,100,NA,2020Q3
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,104,NA,101,NA,1.130434783,NA,1.097826087,NA,97.11538462,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,118,NA,110,NA,1.311111111,NA,1.222222222,NA,93.22033898,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,139,NA,139,NA,1.527472527,NA,1.527472527,NA,100,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,127,NA,127,NA,1.380434783,NA,1.380434783,NA,100,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,131,NA,131,NA,1.423913043,NA,1.423913043,NA,100,NA,2021Q4
2022,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,119,NA,119,NA,1.322222222,NA,1.322222222,NA,100,NA,2022Q1
2022,2,p,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,AQ,NA,Respiratory Medicine,NA,154,NA,154,NA,1.692307692,NA,1.692307692,NA,100,NA,2022Q2
2017,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12907,NA,9214,NA,141.8351648,NA,101.2527473,NA,71.38761912,NA,2017Q2
2017,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12790,NA,9366,NA,139.0217391,NA,101.8043478,NA,73.22908522,NA,2017Q3
2017,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,13390,NA,9988,NA,145.5434783,NA,108.5652174,NA,74.59297984,NA,2017Q4
2018,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,13127,NA,9662,NA,145.8555556,NA,107.3555556,NA,73.60402224,NA,2018Q1
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,13069,NA,9881,NA,143.6153846,NA,108.5824176,NA,75.60639682,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12920,NA,9836,NA,140.4347826,NA,106.9130435,NA,76.13003096,NA,2018Q3
2018,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,11774,NA,9033,NA,127.9782609,NA,98.18478261,NA,76.71989129,NA,2018Q4
2019,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,11841,NA,8986,NA,131.5666667,NA,99.84444444,NA,75.88886074,NA,2019Q1
2019,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12153,NA,9395,NA,133.5494505,NA,103.2417582,NA,77.30601498,NA,2019Q2
2019,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12518,NA,9581,NA,136.0652174,NA,104.1413043,NA,76.53778559,NA,2019Q3
2019,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12872,NA,9243,NA,139.9130435,NA,100.4673913,NA,71.807023,NA,2019Q4
2020,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12060,NA,8523,NA,132.5274725,NA,93.65934066,NA,70.67164179,NA,2020Q1
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,9819,NA,4775,NA,107.9010989,NA,52.47252747,NA,48.63020674,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,11215,NA,6808,NA,121.9021739,NA,74,NA,60.70441373,NA,2020Q3
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,11894,NA,8515,NA,129.2826087,NA,92.55434783,NA,71.59071801,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12151,NA,8862,NA,135.0111111,NA,98.46666667,NA,72.93226895,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12572,NA,8964,NA,138.1538462,NA,98.50549451,NA,71.30130449,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,13088,NA,8706,NA,142.2608696,NA,94.63043478,NA,66.51894866,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,13130,NA,8733,NA,142.7173913,NA,94.92391304,NA,66.51180503,NA,2021Q4
2022,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12609,NA,8212,NA,140.1,NA,91.24444444,NA,65.12808312,NA,2022Q1
2022,2,p,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,NA,z,Surgery Grouping,d,12947,NA,8963,NA,142.2747253,NA,98.49450549,NA,69.22839268,NA,2022Q2
2017,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5252,NA,3722,NA,57.71428571,NA,40.9010989,NA,70.86824067,NA,2017Q2
2017,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5039,NA,3738,NA,54.77173913,NA,40.63043478,NA,74.1813852,NA,2017Q3
2017,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5535,NA,4263,NA,60.16304348,NA,46.33695652,NA,77.01897019,NA,2017Q4
2018,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5262,NA,3720,NA,58.46666667,NA,41.33333333,NA,70.69555302,NA,2018Q1
2018,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5190,NA,3768,NA,57.03296703,NA,41.40659341,NA,72.60115607,NA,2018Q2
2018,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,5172,NA,3853,NA,56.2173913,NA,41.88043478,NA,74.49729312,NA,2018Q3
2018,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4503,NA,3441,NA,48.94565217,NA,37.40217391,NA,76.41572285,NA,2018Q4
2019,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4572,NA,3303,NA,50.8,NA,36.7,NA,72.24409449,NA,2019Q1
2019,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4681,NA,3163,NA,51.43956044,NA,34.75824176,NA,67.57103183,NA,2019Q2
2019,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4840,NA,3350,NA,52.60869565,NA,36.41304348,NA,69.21487603,NA,2019Q3
2019,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4948,NA,3031,NA,53.7826087,NA,32.94565217,NA,61.25707357,NA,2019Q4
2020,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4519,NA,2640,NA,49.65934066,NA,29.01098901,NA,58.42000443,NA,2020Q1
2020,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,1997,NA,551,NA,21.94505495,NA,6.054945055,NA,27.59138708,NA,2020Q2
2020,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,2777,NA,1198,NA,30.18478261,NA,13.02173913,NA,43.14007922,NA,2020Q3
2020,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4475,NA,2681,NA,48.64130435,NA,29.14130435,NA,59.91061453,NA,2020Q4
2021,1,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,4413,NA,3273,NA,49.03333333,NA,36.36666667,NA,74.16723317,NA,2021Q1
2021,2,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,3794,NA,3243,NA,41.69230769,NA,35.63736264,NA,85.47706906,NA,2021Q2
2021,3,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,3902,NA,2895,NA,42.41304348,NA,31.4673913,NA,74.19272168,NA,2021Q3
2021,4,NA,SB0801,The Golden Jubilee National Hospital,NA,D102H,Golden Jubilee National Hospital,NA,C8,NA,Trauma and Orthopaedic Surgery,NA,3294,NA,2655,NA,35.80434783,NA,28.85869565,NA,80.6010929,NA,2021Q4
