year,month,hbt,hb_name,treatment_location,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,is_covid_year
2017,02,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1446,1446,NA,1446,1446,NA,0,NA,0,NA,1340,NA,91,NA,15,NA,0,NA,0,NA,FALSE
2017,02,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2302,2302,NA,2299,2299,NA,0,NA,0,NA,2051,NA,237,NA,14,NA,0,NA,0,NA,FALSE
2017,02,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,7391,7391,NA,6040,6040,NA,2315,NA,21,NA,4719,NA,97,NA,239,NA,165,NA,28,NA,FALSE
2017,02,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,4324,4324,NA,4292,4292,NA,785,NA,3,NA,3527,NA,2,NA,7,NA,0,NA,0,NA,FALSE
2017,02,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,497,NA,z,497,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,306,NA,z,302,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,488,488,NA,485,485,NA,142,NA,0,NA,331,NA,15,NA,0,NA,1,NA,1,NA,FALSE
2017,02,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,313,NA,z,311,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,169,NA,z,169,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,501,501,NA,453,453,NA,153,NA,1,NA,346,NA,1,NA,0,NA,8,NA,3,NA,FALSE
2017,02,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,48,NA,z,48,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2476,2476,NA,2195,2195,NA,708,NA,5,NA,1748,NA,15,NA,0,NA,16,NA,4,NA,FALSE
2017,02,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,365,NA,z,364,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H212H,Belford Hospital,Emergency Department,582,582,NA,556,556,NA,132,NA,1,NA,444,NA,5,NA,0,NA,0,NA,0,NA,FALSE
2017,02,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,265,NA,z,265,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,152,NA,z,152,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,50,NA,z,50,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,108,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,287,NA,z,280,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,134,NA,z,134,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,88,NA,z,88,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5084,5084,NA,4899,4899,NA,1736,NA,1,NA,3228,NA,80,NA,39,NA,14,NA,2,NA,FALSE
2017,02,S08000032,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,67,NA,z,67,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000032,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4821,4821,NA,4198,4198,NA,1514,NA,3,NA,3234,NA,52,NA,18,NA,113,NA,48,NA,FALSE
2017,02,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5114,5114,NA,4299,4299,NA,1405,NA,7,NA,3538,NA,71,NA,93,NA,132,NA,31,NA,FALSE
2017,02,S08000024,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,108,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3511,3511,NA,2931,2931,NA,1023,NA,0,NA,2467,NA,21,NA,0,NA,217,NA,108,NA,FALSE
2017,02,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4009,4009,NA,3827,3827,NA,907,NA,6,NA,3027,NA,69,NA,0,NA,11,NA,0,NA,FALSE
2017,02,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,8904,8904,NA,8391,8391,NA,2559,NA,5,NA,6213,NA,127,NA,0,NA,129,NA,19,NA,FALSE
2017,02,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3531,3531,NA,3450,3450,NA,437,NA,1,NA,3019,NA,74,NA,0,NA,2,NA,0,NA,FALSE
2017,02,S08000025,Orkney,R103H,The Balfour,Emergency Department,428,428,NA,402,402,NA,116,NA,1,NA,310,NA,1,NA,0,NA,1,NA,0,NA,FALSE
2017,02,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,584,584,NA,576,576,NA,135,NA,2,NA,439,NA,2,NA,6,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,3510,3510,NA,3450,3450,NA,1120,NA,5,NA,2175,NA,196,NA,14,NA,3,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1742,1742,NA,1708,1708,NA,358,NA,6,NA,1091,NA,287,NA,0,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,26,26,NA,26,26,NA,0,NA,0,NA,23,NA,3,NA,0,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,237,237,NA,235,235,NA,0,NA,0,NA,222,NA,14,NA,1,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,940,940,NA,940,940,NA,0,NA,0,NA,826,NA,111,NA,3,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,163,163,NA,163,163,NA,0,NA,0,NA,158,NA,5,NA,0,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,82,82,NA,82,82,NA,0,NA,0,NA,80,NA,1,NA,1,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,419,419,NA,419,419,NA,0,NA,1,NA,400,NA,16,NA,2,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,139,139,NA,139,139,NA,0,NA,0,NA,128,NA,9,NA,2,NA,0,NA,0,NA,FALSE
2017,02,S08000030,Tayside,T357C,NA,Minor Injury Unit or Other,335,335,NA,335,335,NA,0,NA,0,NA,318,NA,16,NA,1,NA,0,NA,0,NA,FALSE
2017,02,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,34,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,02,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,481,481,NA,481,481,NA,117,NA,2,NA,339,NA,11,NA,12,NA,0,NA,0,NA,FALSE
2017,02,S08000028,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,85,85,NA,85,85,NA,12,NA,0,NA,71,NA,1,NA,1,NA,0,NA,0,NA,FALSE
2017,03,S08000015,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,213,NA,z,210,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000015,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,58,NA,z,58,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000015,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5991,5991,NA,5523,5523,NA,2129,NA,6,NA,3520,NA,141,NA,195,NA,73,NA,21,NA,FALSE
2017,03,S08000015,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3833,3833,NA,3665,3665,NA,1499,NA,9,NA,2101,NA,122,NA,102,NA,21,NA,2,NA,FALSE
2017,03,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,85,NA,z,85,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000016,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000016,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,84,NA,z,84,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000016,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,6,NA,z,6,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000016,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2401,2401,NA,2229,2229,NA,808,NA,7,NA,1415,NA,165,NA,6,NA,9,NA,3,NA,FALSE
2017,03,S08000017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,20,NA,z,20,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000017,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,1,NA,z,1,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,4,4,NA,4,4,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,939,939,NA,904,904,NA,76,NA,0,NA,756,NA,80,NA,27,NA,5,NA,0,NA,FALSE
2017,03,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,3163,3163,NA,2936,2936,NA,1168,NA,6,NA,1859,NA,65,NA,65,NA,5,NA,0,NA,FALSE
2017,03,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,5324,5324,NA,4958,4958,NA,1405,NA,9,NA,3577,NA,92,NA,241,NA,35,NA,5,NA,FALSE
2017,03,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,178,178,NA,178,178,NA,0,NA,0,NA,0,NA,0,NA,178,NA,0,NA,0,NA,FALSE
2017,03,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,263,NA,z,263,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1895,1895,NA,1894,1894,NA,6,NA,0,NA,1739,NA,117,NA,33,NA,0,NA,0,NA,FALSE
2017,03,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1315,1315,NA,1312,1312,NA,4,NA,0,NA,961,NA,53,NA,297,NA,0,NA,0,NA,FALSE
2017,03,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5493,5493,NA,5302,5302,NA,1516,NA,11,NA,3173,NA,116,NA,677,NA,2,NA,0,NA,FALSE
2017,03,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4856,4856,NA,4522,4522,NA,1313,NA,14,NA,3155,NA,16,NA,358,NA,8,NA,0,NA,FALSE
2017,03,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1489,1489,NA,1459,1459,NA,152,NA,1,NA,1258,NA,0,NA,78,NA,0,NA,0,NA,FALSE
2017,03,S08000020,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,30,NA,z,30,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1325,NA,z,1322,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,685,NA,z,683,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,260,NA,z,256,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,176,NA,z,176,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,285,NA,z,280,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2137,2137,NA,2057,2057,NA,437,NA,2,NA,1617,NA,27,NA,54,NA,1,NA,0,NA,FALSE
2017,03,S08000020,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,59,NA,z,59,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,18,NA,z,18,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,93,NA,z,93,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,93,NA,z,93,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000020,Grampian,N683C,NA,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1532,1532,NA,1501,1501,NA,211,NA,0,NA,1210,NA,95,NA,16,NA,0,NA,0,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2769,2769,NA,2637,2637,NA,678,NA,2,NA,1823,NA,45,NA,221,NA,5,NA,0,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5821,5821,NA,5208,5208,NA,1906,NA,16,NA,3677,NA,127,NA,95,NA,23,NA,1,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,7715,7715,NA,6658,6658,NA,2243,NA,20,NA,4912,NA,165,NA,375,NA,20,NA,0,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1847,1847,NA,1847,1847,NA,0,NA,0,NA,1682,NA,124,NA,41,NA,0,NA,0,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2837,2837,NA,2836,2836,NA,0,NA,1,NA,2513,NA,272,NA,51,NA,0,NA,0,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8367,8367,NA,6848,6848,NA,2646,NA,22,NA,5334,NA,99,NA,266,NA,105,NA,13,NA,FALSE
2017,03,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,5424,5424,NA,5402,5402,NA,934,NA,1,NA,4479,NA,1,NA,9,NA,0,NA,0,NA,FALSE
2017,03,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,591,NA,z,591,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,312,NA,z,308,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,605,605,NA,592,592,NA,178,NA,1,NA,413,NA,13,NA,0,NA,2,NA,0,NA,FALSE
2017,03,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,464,NA,z,463,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,154,NA,z,154,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,627,627,NA,598,598,NA,182,NA,1,NA,441,NA,3,NA,0,NA,6,NA,0,NA,FALSE
2017,03,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2806,2806,NA,2621,2621,NA,717,NA,1,NA,2077,NA,11,NA,0,NA,6,NA,0,NA,FALSE
2017,03,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,417,NA,z,417,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,72,NA,z,72,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H212H,Belford Hospital,Emergency Department,670,670,NA,651,651,NA,148,NA,1,NA,518,NA,3,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,366,NA,z,366,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,181,NA,z,181,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,128,NA,z,128,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,343,NA,z,336,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,178,NA,z,178,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,115,NA,z,114,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5896,5896,NA,5615,5615,NA,1920,NA,6,NA,3832,NA,93,NA,45,NA,7,NA,1,NA,FALSE
2017,03,S08000032,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,55,NA,z,55,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000032,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,79,NA,z,79,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5493,5493,NA,4842,4842,NA,1628,NA,5,NA,3773,NA,61,NA,26,NA,95,NA,13,NA,FALSE
2017,03,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5696,5696,NA,4913,4913,NA,1381,NA,8,NA,4122,NA,67,NA,118,NA,109,NA,25,NA,FALSE
2017,03,S08000024,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,147,NA,z,147,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3959,3959,NA,3688,3688,NA,1179,NA,0,NA,2768,NA,12,NA,0,NA,49,NA,14,NA,FALSE
2017,03,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4759,4759,NA,4543,4543,NA,1012,NA,4,NA,3646,NA,97,NA,0,NA,6,NA,0,NA,FALSE
2017,03,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9959,9959,NA,9546,9546,NA,2700,NA,14,NA,7104,NA,141,NA,0,NA,66,NA,5,NA,FALSE
2017,03,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4652,4652,NA,4547,4547,NA,535,NA,1,NA,4047,NA,69,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000025,Orkney,R103H,The Balfour,Emergency Department,477,477,NA,465,465,NA,117,NA,0,NA,355,NA,4,NA,1,NA,0,NA,0,NA,FALSE
2017,03,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,591,591,NA,574,574,NA,151,NA,0,NA,429,NA,6,NA,5,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,3986,3986,NA,3934,3934,NA,1242,NA,13,NA,2456,NA,262,NA,13,NA,1,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2090,2090,NA,2024,2024,NA,420,NA,3,NA,1330,NA,315,NA,22,NA,2,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,38,38,NA,38,38,NA,0,NA,0,NA,34,NA,4,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,284,284,NA,280,280,NA,0,NA,0,NA,269,NA,15,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1102,1102,NA,1101,1101,NA,0,NA,1,NA,1006,NA,92,NA,3,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,181,181,NA,181,181,NA,0,NA,0,NA,172,NA,9,NA,0,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,88,88,NA,88,88,NA,1,NA,0,NA,77,NA,8,NA,2,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,545,545,NA,545,545,NA,0,NA,0,NA,515,NA,29,NA,1,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,164,164,NA,164,164,NA,0,NA,0,NA,153,NA,10,NA,1,NA,0,NA,0,NA,FALSE
2017,03,S08000030,Tayside,T357C,NA,Minor Injury Unit or Other,383,383,NA,383,383,NA,0,NA,0,NA,364,NA,16,NA,3,NA,0,NA,0,NA,FALSE
2017,03,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,35,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,03,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,511,511,NA,506,506,NA,148,NA,1,NA,347,NA,5,NA,10,NA,0,NA,0,NA,FALSE
