Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2018Q3,,SB0801,,D102H,,C1,,General Surgery,,61,,61,,0.663043478,,0.663043478,,100,
2018Q3,,SB0801,,SB0801,d,C1,,General Surgery,,61,,61,,0.663043478,,0.663043478,,100,
2018Q4,,SB0801,,D102H,,C1,,General Surgery,,94,,94,,1.02173913,,1.02173913,,100,
2018Q4,,SB0801,,SB0801,d,C1,,General Surgery,,94,,94,,1.02173913,,1.02173913,,100,
2019Q1,,SB0801,,D102H,,C1,,General Surgery,,39,,39,,0.433333333,,0.433333333,,100,
2019Q1,,SB0801,,SB0801,d,C1,,General Surgery,,39,,39,,0.433333333,,0.433333333,,100,
2019Q2,,SB0801,,D102H,,C1,,General Surgery,,43,,43,,0.472527473,,0.472527473,,100,
2019Q2,,SB0801,,SB0801,d,C1,,General Surgery,,43,,43,,0.472527473,,0.472527473,,100,
2019Q3,,SB0801,,D102H,,C1,,General Surgery,,34,,34,,0.369565217,,0.369565217,,100,
2019Q3,,SB0801,,SB0801,d,C1,,General Surgery,,34,,34,,0.369565217,,0.369565217,,100,
2019Q4,,SB0801,,D102H,,C1,,General Surgery,,47,,47,,0.510869565,,0.510869565,,100,
2019Q4,,SB0801,,SB0801,d,C1,,General Surgery,,47,,47,,0.510869565,,0.510869565,,100,
2020Q1,,SB0801,,D102H,,C1,,General Surgery,,55,,55,,0.604395604,,0.604395604,,100,
2020Q1,,SB0801,,SB0801,d,C1,,General Surgery,,55,,55,,0.604395604,,0.604395604,,100,
2020Q2,,SB0801,,D102H,,C1,,General Surgery,,804,,111,,8.835164835,,1.21978022,,13.80597015,
2020Q2,,SB0801,,SB0801,d,C1,,General Surgery,,804,,111,,8.835164835,,1.21978022,,13.80597015,
2020Q3,,SB0801,,D102H,,C1,,General Surgery,,1022,,145,,11.10869565,,1.576086957,,14.18786693,
2020Q3,,SB0801,,SB0801,d,C1,,General Surgery,,1022,,145,,11.10869565,,1.576086957,,14.18786693,
2020Q4,,SB0801,,D102H,,C1,,General Surgery,,67,,67,,0.72826087,,0.72826087,,100,
2020Q4,,SB0801,,SB0801,d,C1,,General Surgery,,67,,67,,0.72826087,,0.72826087,,100,
2021Q1,,SB0801,,D102H,,C1,,General Surgery,,154,,154,,1.711111111,,1.711111111,,100,
2021Q1,,SB0801,,SB0801,d,C1,,General Surgery,,154,,154,,1.711111111,,1.711111111,,100,
2021Q2,,SB0801,,D102H,,C1,,General Surgery,,1001,,33,,11,,0.362637363,,3.296703297,
2021Q2,,SB0801,,SB0801,d,C1,,General Surgery,,1001,,33,,11,,0.362637363,,3.296703297,
2021Q3,,SB0801,,D102H,,C1,,General Surgery,,1336,,328,,14.52173913,,3.565217391,,24.5508982,
2021Q3,,SB0801,,SB0801,d,C1,,General Surgery,,1336,,328,,14.52173913,,3.565217391,,24.5508982,
2021Q4,,SB0801,,D102H,,C1,,General Surgery,,1632,,427,,17.73913043,,4.641304348,,26.16421569,
2021Q4,,SB0801,,SB0801,d,C1,,General Surgery,,1632,,427,,17.73913043,,4.641304348,,26.16421569,
2022Q1,,SB0801,,D102H,,C1,,General Surgery,,1439,,533,,15.98888889,,5.922222222,,37.03961084,
2022Q1,,SB0801,,SB0801,d,C1,,General Surgery,,1439,,533,,15.98888889,,5.922222222,,37.03961084,
2022Q2,p,SB0801,,D102H,,C1,,General Surgery,,1434,,357,,15.75824176,,3.923076923,,24.89539749,
2022Q2,p,SB0801,,SB0801,d,C1,,General Surgery,,1434,,357,,15.75824176,,3.923076923,,24.89539749,
2020Q2,,SB0801,,D102H,,F2,,Gynaecology,,51,,51,,0.56043956,,0.56043956,,100,
2020Q2,,SB0801,,SB0801,d,F2,,Gynaecology,,51,,51,,0.56043956,,0.56043956,,100,
2020Q3,,SB0801,,D102H,,F2,,Gynaecology,,82,,82,,0.891304348,,0.891304348,,100,
2020Q3,,SB0801,,SB0801,d,F2,,Gynaecology,,82,,82,,0.891304348,,0.891304348,,100,
2020Q4,,SB0801,,D102H,,F2,,Gynaecology,,91,,91,,0.989130435,,0.989130435,,100,
2020Q4,,SB0801,,SB0801,d,F2,,Gynaecology,,91,,91,,0.989130435,,0.989130435,,100,
2021Q1,,SB0801,,D102H,,F2,,Gynaecology,,83,,83,,0.922222222,,0.922222222,,100,
2021Q1,,SB0801,,SB0801,d,F2,,Gynaecology,,83,,83,,0.922222222,,0.922222222,,100,
2021Q2,,SB0801,,D102H,,F2,,Gynaecology,,79,,79,,0.868131868,,0.868131868,,100,
2021Q2,,SB0801,,SB0801,d,F2,,Gynaecology,,79,,79,,0.868131868,,0.868131868,,100,
2021Q3,,SB0801,,D102H,,F2,,Gynaecology,,32,,32,,0.347826087,,0.347826087,,100,
2021Q3,,SB0801,,SB0801,d,F2,,Gynaecology,,32,,32,,0.347826087,,0.347826087,,100,
2017Q2,,SB0801,,D102H,,,z,Medical Grouping,d,2697,,2400,,29.63736264,,26.37362637,,88.98776418,
2017Q2,,SB0801,,SB0801,d,,z,Medical Grouping,d,2697,,2400,,29.63736264,,26.37362637,,88.98776418,
2017Q3,,SB0801,,D102H,,,z,Medical Grouping,d,2636,,2292,,28.65217391,,24.91304348,,86.94992413,
2017Q3,,SB0801,,SB0801,d,,z,Medical Grouping,d,2636,,2292,,28.65217391,,24.91304348,,86.94992413,
2017Q4,,SB0801,,D102H,,,z,Medical Grouping,d,2769,,2446,,30.09782609,,26.58695652,,88.33513904,
2017Q4,,SB0801,,SB0801,d,,z,Medical Grouping,d,2769,,2446,,30.09782609,,26.58695652,,88.33513904,
2018Q1,,SB0801,,D102H,,,z,Medical Grouping,d,2554,,2209,,28.37777778,,24.54444444,,86.4917776,
2018Q1,,SB0801,,SB0801,d,,z,Medical Grouping,d,2554,,2209,,28.37777778,,24.54444444,,86.4917776,
2018Q2,,SB0801,,D102H,,,z,Medical Grouping,d,2748,,2468,,30.1978022,,27.12087912,,89.81077147,
2018Q2,,SB0801,,SB0801,d,,z,Medical Grouping,d,2748,,2468,,30.1978022,,27.12087912,,89.81077147,
2018Q3,,SB0801,,D102H,,,z,Medical Grouping,d,2886,,2554,,31.36956522,,27.76086957,,88.4961885,
2018Q3,,SB0801,,SB0801,d,,z,Medical Grouping,d,2886,,2554,,31.36956522,,27.76086957,,88.4961885,
2018Q4,,SB0801,,D102H,,,z,Medical Grouping,d,3078,,2732,,33.45652174,,29.69565217,,88.75893437,
2018Q4,,SB0801,,SB0801,d,,z,Medical Grouping,d,3078,,2732,,33.45652174,,29.69565217,,88.75893437,
2019Q1,,SB0801,,D102H,,,z,Medical Grouping,d,2942,,2668,,32.68888889,,29.64444444,,90.68660775,
2019Q1,,SB0801,,SB0801,d,,z,Medical Grouping,d,2942,,2668,,32.68888889,,29.64444444,,90.68660775,
2019Q2,,SB0801,,D102H,,,z,Medical Grouping,d,2776,,2502,,30.50549451,,27.49450549,,90.129683,
2019Q2,,SB0801,,SB0801,d,,z,Medical Grouping,d,2776,,2502,,30.50549451,,27.49450549,,90.129683,
2019Q3,,SB0801,,D102H,,,z,Medical Grouping,d,2874,,2486,,31.23913043,,27.02173913,,86.49965205,
2019Q3,,SB0801,,SB0801,d,,z,Medical Grouping,d,2874,,2486,,31.23913043,,27.02173913,,86.49965205,
2019Q4,,SB0801,,D102H,,,z,Medical Grouping,d,2731,,2416,,29.68478261,,26.26086957,,88.46576346,
2019Q4,,SB0801,,SB0801,d,,z,Medical Grouping,d,2731,,2416,,29.68478261,,26.26086957,,88.46576346,
2020Q1,,SB0801,,D102H,,,z,Medical Grouping,d,2836,,2392,,31.16483516,,26.28571429,,84.34414669,
2020Q1,,SB0801,,SB0801,d,,z,Medical Grouping,d,2836,,2392,,31.16483516,,26.28571429,,84.34414669,
2020Q2,,SB0801,,D102H,,,z,Medical Grouping,d,4547,,3326,,49.96703297,,36.54945055,,73.14712998,
2020Q2,,SB0801,,SB0801,d,,z,Medical Grouping,d,4547,,3326,,49.96703297,,36.54945055,,73.14712998,
2020Q3,,SB0801,,D102H,,,z,Medical Grouping,d,4227,,3126,,45.94565217,,33.97826087,,73.95315827,
2020Q3,,SB0801,,SB0801,d,,z,Medical Grouping,d,4227,,3126,,45.94565217,,33.97826087,,73.95315827,
2020Q4,,SB0801,,D102H,,,z,Medical Grouping,d,3771,,2649,,40.98913043,,28.79347826,,70.24661893,
2020Q4,,SB0801,,SB0801,d,,z,Medical Grouping,d,3771,,2649,,40.98913043,,28.79347826,,70.24661893,
2021Q1,,SB0801,,D102H,,,z,Medical Grouping,d,4396,,3198,,48.84444444,,35.53333333,,72.74795268,
2021Q1,,SB0801,,SB0801,d,,z,Medical Grouping,d,4396,,3198,,48.84444444,,35.53333333,,72.74795268,
2021Q2,,SB0801,,D102H,,,z,Medical Grouping,d,3587,,3305,,39.41758242,,36.31868132,,92.13827711,
2021Q2,,SB0801,,SB0801,d,,z,Medical Grouping,d,3587,,3305,,39.41758242,,36.31868132,,92.13827711,
2021Q3,,SB0801,,D102H,,,z,Medical Grouping,d,3809,,3323,,41.40217391,,36.11956522,,87.2407456,
2021Q3,,SB0801,,SB0801,d,,z,Medical Grouping,d,3809,,3323,,41.40217391,,36.11956522,,87.2407456,
2021Q4,,SB0801,,D102H,,,z,Medical Grouping,d,4664,,3880,,50.69565217,,42.17391304,,83.19039451,
2021Q4,,SB0801,,SB0801,d,,z,Medical Grouping,d,4664,,3880,,50.69565217,,42.17391304,,83.19039451,
2022Q1,,SB0801,,D102H,,,z,Medical Grouping,d,4733,,3889,,52.58888889,,43.21111111,,82.16775829,
2022Q1,,SB0801,,SB0801,d,,z,Medical Grouping,d,4733,,3889,,52.58888889,,43.21111111,,82.16775829,
2022Q2,p,SB0801,,D102H,,,z,Medical Grouping,d,3962,,3449,,43.53846154,,37.9010989,,87.05199394,
2022Q2,p,SB0801,,SB0801,d,,z,Medical Grouping,d,3962,,3449,,43.53846154,,37.9010989,,87.05199394,
2018Q2,,SB0801,,D102H,,C7,,Ophthalmology,,1,,1,,0.010989011,,0.010989011,,100,
2018Q2,,SB0801,,SB0801,d,C7,,Ophthalmology,,1,,1,,0.010989011,,0.010989011,,100,
2018Q3,,SB0801,,D102H,,C7,,Ophthalmology,,2,,2,,0.02173913,,0.02173913,,100,
2018Q3,,SB0801,,SB0801,d,C7,,Ophthalmology,,2,,2,,0.02173913,,0.02173913,,100,
2021Q1,,SB0801,,D102H,,D3,,Oral Surgery,,7,,7,,0.077777778,,0.077777778,,100,
2021Q1,,SB0801,,SB0801,d,D3,,Oral Surgery,,7,,7,,0.077777778,,0.077777778,,100,
2021Q2,,SB0801,,D102H,,D3,,Oral Surgery,,2,,2,,0.021978022,,0.021978022,,100,
2021Q2,,SB0801,,SB0801,d,D3,,Oral Surgery,,2,,2,,0.021978022,,0.021978022,,100,
2021Q3,,SB0801,,D102H,,D3,,Oral Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q3,,SB0801,,SB0801,d,D3,,Oral Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q4,,SB0801,,D102H,,D3,,Oral Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q4,,SB0801,,SB0801,d,D3,,Oral Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2017Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2017Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2017Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,11,,11,,0.119565217,,0.119565217,,100,
2017Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,11,,11,,0.119565217,,0.119565217,,100,
2017Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,10,,10,,0.108695652,,0.108695652,,100,
2017Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,10,,10,,0.108695652,,0.108695652,,100,
2018Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,12,,12,,0.133333333,,0.133333333,,100,
2018Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,12,,12,,0.133333333,,0.133333333,,100,
2018Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2018Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2018Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2018Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2018Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,1,,1,,0.010869565,,0.010869565,,100,
2018Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,1,,1,,0.010869565,,0.010869565,,100,
2020Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,3,,3,,0.032967033,,0.032967033,,100,
2020Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,3,,3,,0.032967033,,0.032967033,,100,
2020Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,5,,5,,0.054347826,,0.054347826,,100,
2020Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,5,,5,,0.054347826,,0.054347826,,100,
2021Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,16,,16,,0.177777778,,0.177777778,,100,
2021Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,16,,16,,0.177777778,,0.177777778,,100,
2021Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,6,,6,,0.065934066,,0.065934066,,100,
2021Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,6,,6,,0.065934066,,0.065934066,,100,
2021Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,5,,5,,0.054347826,,0.054347826,,100,
2021Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,5,,5,,0.054347826,,0.054347826,,100,
2022Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,7,,7,,0.077777778,,0.077777778,,100,
2022Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,7,,7,,0.077777778,,0.077777778,,100,
2022Q2,p,SB0801,,D102H,,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2022Q2,p,SB0801,,SB0801,d,C9,,Plastic Surgery,,9,,9,,0.098901099,,0.098901099,,100,
2017Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,136,,132,,1.494505495,,1.450549451,,97.05882353,
2017Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,136,,132,,1.494505495,,1.450549451,,97.05882353,
2017Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,144,,144,,1.565217391,,1.565217391,,100,
2017Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,144,,144,,1.565217391,,1.565217391,,100,
2017Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,134,,134,,1.456521739,,1.456521739,,100,
2017Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,134,,134,,1.456521739,,1.456521739,,100,
2018Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,159,,159,,1.766666667,,1.766666667,,100,
2018Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,159,,159,,1.766666667,,1.766666667,,100,
2018Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,174,,174,,1.912087912,,1.912087912,,100,
2018Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,174,,174,,1.912087912,,1.912087912,,100,
2018Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,158,,158,,1.717391304,,1.717391304,,100,
2018Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,158,,158,,1.717391304,,1.717391304,,100,
2018Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,158,,158,,1.717391304,,1.717391304,,100,
2018Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,158,,158,,1.717391304,,1.717391304,,100,
2019Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,185,,185,,2.055555556,,2.055555556,,100,
2019Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,185,,185,,2.055555556,,2.055555556,,100,
2019Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,139,,139,,1.527472527,,1.527472527,,100,
2019Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,139,,139,,1.527472527,,1.527472527,,100,
2019Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,134,,134,,1.456521739,,1.456521739,,100,
2019Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,134,,134,,1.456521739,,1.456521739,,100,
2019Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,140,,140,,1.52173913,,1.52173913,,100,
2019Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,140,,140,,1.52173913,,1.52173913,,100,
2020Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,144,,144,,1.582417582,,1.582417582,,100,
2020Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,144,,144,,1.582417582,,1.582417582,,100,
2020Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,32,,32,,0.351648352,,0.351648352,,100,
2020Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,32,,32,,0.351648352,,0.351648352,,100,
2020Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,115,,115,,1.25,,1.25,,100,
2020Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,115,,115,,1.25,,1.25,,100,
2020Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,104,,101,,1.130434783,,1.097826087,,97.11538462,
2020Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,104,,101,,1.130434783,,1.097826087,,97.11538462,
2021Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,118,,110,,1.311111111,,1.222222222,,93.22033898,
2021Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,118,,110,,1.311111111,,1.222222222,,93.22033898,
2021Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,139,,139,,1.527472527,,1.527472527,,100,
2021Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,139,,139,,1.527472527,,1.527472527,,100,
2021Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,127,,127,,1.380434783,,1.380434783,,100,
2021Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,127,,127,,1.380434783,,1.380434783,,100,
2021Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,131,,131,,1.423913043,,1.423913043,,100,
2021Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,131,,131,,1.423913043,,1.423913043,,100,
2022Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,119,,119,,1.322222222,,1.322222222,,100,
2022Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,119,,119,,1.322222222,,1.322222222,,100,
2022Q2,p,SB0801,,D102H,,AQ,,Respiratory Medicine,,154,,154,,1.692307692,,1.692307692,,100,
2022Q2,p,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,154,,154,,1.692307692,,1.692307692,,100,
2017Q2,,SB0801,,D102H,,,z,Surgery Grouping,d,12907,,9214,,141.8351648,,101.2527473,,71.38761912,
2017Q2,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12907,,9214,,141.8351648,,101.2527473,,71.38761912,
2017Q3,,SB0801,,D102H,,,z,Surgery Grouping,d,12790,,9366,,139.0217391,,101.8043478,,73.22908522,
2017Q3,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12790,,9366,,139.0217391,,101.8043478,,73.22908522,
2017Q4,,SB0801,,D102H,,,z,Surgery Grouping,d,13390,,9988,,145.5434783,,108.5652174,,74.59297984,
2017Q4,,SB0801,,SB0801,d,,z,Surgery Grouping,d,13390,,9988,,145.5434783,,108.5652174,,74.59297984,
2018Q1,,SB0801,,D102H,,,z,Surgery Grouping,d,13127,,9662,,145.8555556,,107.3555556,,73.60402224,
2018Q1,,SB0801,,SB0801,d,,z,Surgery Grouping,d,13127,,9662,,145.8555556,,107.3555556,,73.60402224,
2018Q2,,SB0801,,D102H,,,z,Surgery Grouping,d,13069,,9881,,143.6153846,,108.5824176,,75.60639682,
2018Q2,,SB0801,,SB0801,d,,z,Surgery Grouping,d,13069,,9881,,143.6153846,,108.5824176,,75.60639682,
2018Q3,,SB0801,,D102H,,,z,Surgery Grouping,d,12920,,9836,,140.4347826,,106.9130435,,76.13003096,
2018Q3,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12920,,9836,,140.4347826,,106.9130435,,76.13003096,
2018Q4,,SB0801,,D102H,,,z,Surgery Grouping,d,11774,,9033,,127.9782609,,98.18478261,,76.71989129,
2018Q4,,SB0801,,SB0801,d,,z,Surgery Grouping,d,11774,,9033,,127.9782609,,98.18478261,,76.71989129,
2019Q1,,SB0801,,D102H,,,z,Surgery Grouping,d,11841,,8986,,131.5666667,,99.84444444,,75.88886074,
2019Q1,,SB0801,,SB0801,d,,z,Surgery Grouping,d,11841,,8986,,131.5666667,,99.84444444,,75.88886074,
2019Q2,,SB0801,,D102H,,,z,Surgery Grouping,d,12153,,9395,,133.5494505,,103.2417582,,77.30601498,
2019Q2,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12153,,9395,,133.5494505,,103.2417582,,77.30601498,
2019Q3,,SB0801,,D102H,,,z,Surgery Grouping,d,12518,,9581,,136.0652174,,104.1413043,,76.53778559,
2019Q3,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12518,,9581,,136.0652174,,104.1413043,,76.53778559,
2019Q4,,SB0801,,D102H,,,z,Surgery Grouping,d,12872,,9243,,139.9130435,,100.4673913,,71.807023,
2019Q4,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12872,,9243,,139.9130435,,100.4673913,,71.807023,
2020Q1,,SB0801,,D102H,,,z,Surgery Grouping,d,12060,,8523,,132.5274725,,93.65934066,,70.67164179,
2020Q1,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12060,,8523,,132.5274725,,93.65934066,,70.67164179,
2020Q2,,SB0801,,D102H,,,z,Surgery Grouping,d,9819,,4775,,107.9010989,,52.47252747,,48.63020674,
2020Q2,,SB0801,,SB0801,d,,z,Surgery Grouping,d,9819,,4775,,107.9010989,,52.47252747,,48.63020674,
2020Q3,,SB0801,,D102H,,,z,Surgery Grouping,d,11215,,6808,,121.9021739,,74,,60.70441373,
2020Q3,,SB0801,,SB0801,d,,z,Surgery Grouping,d,11215,,6808,,121.9021739,,74,,60.70441373,
2020Q4,,SB0801,,D102H,,,z,Surgery Grouping,d,11894,,8515,,129.2826087,,92.55434783,,71.59071801,
2020Q4,,SB0801,,SB0801,d,,z,Surgery Grouping,d,11894,,8515,,129.2826087,,92.55434783,,71.59071801,
2021Q1,,SB0801,,D102H,,,z,Surgery Grouping,d,12151,,8862,,135.0111111,,98.46666667,,72.93226895,
2021Q1,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12151,,8862,,135.0111111,,98.46666667,,72.93226895,
2021Q2,,SB0801,,D102H,,,z,Surgery Grouping,d,12572,,8964,,138.1538462,,98.50549451,,71.30130449,
2021Q2,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12572,,8964,,138.1538462,,98.50549451,,71.30130449,
2021Q3,,SB0801,,D102H,,,z,Surgery Grouping,d,13088,,8706,,142.2608696,,94.63043478,,66.51894866,
2021Q3,,SB0801,,SB0801,d,,z,Surgery Grouping,d,13088,,8706,,142.2608696,,94.63043478,,66.51894866,
2021Q4,,SB0801,,D102H,,,z,Surgery Grouping,d,13130,,8733,,142.7173913,,94.92391304,,66.51180503,
2021Q4,,SB0801,,SB0801,d,,z,Surgery Grouping,d,13130,,8733,,142.7173913,,94.92391304,,66.51180503,
2022Q1,,SB0801,,D102H,,,z,Surgery Grouping,d,12609,,8212,,140.1,,91.24444444,,65.12808312,
2022Q1,,SB0801,,SB0801,d,,z,Surgery Grouping,d,12609,,8212,,140.1,,91.24444444,,65.12808312,
2022Q2,p,SB0801,,D102H,,,z,Surgery Grouping,d,12947,,8963,,142.2747253,,98.49450549,,69.22839268,
2022Q2,p,SB0801,,SB0801,d,,z,Surgery Grouping,d,12947,,8963,,142.2747253,,98.49450549,,69.22839268,
2017Q2,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5252,,3722,,57.71428571,,40.9010989,,70.86824067,
2017Q2,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5252,,3722,,57.71428571,,40.9010989,,70.86824067,
2017Q3,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5039,,3738,,54.77173913,,40.63043478,,74.1813852,
2017Q3,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5039,,3738,,54.77173913,,40.63043478,,74.1813852,
2017Q4,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5535,,4263,,60.16304348,,46.33695652,,77.01897019,
2017Q4,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5535,,4263,,60.16304348,,46.33695652,,77.01897019,
2018Q1,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5262,,3720,,58.46666667,,41.33333333,,70.69555302,
2018Q1,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5262,,3720,,58.46666667,,41.33333333,,70.69555302,
2018Q2,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5190,,3768,,57.03296703,,41.40659341,,72.60115607,
2018Q2,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5190,,3768,,57.03296703,,41.40659341,,72.60115607,
2018Q3,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,5172,,3853,,56.2173913,,41.88043478,,74.49729312,
2018Q3,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,5172,,3853,,56.2173913,,41.88043478,,74.49729312,
2018Q4,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,4503,,3441,,48.94565217,,37.40217391,,76.41572285,
2018Q4,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,4503,,3441,,48.94565217,,37.40217391,,76.41572285,
2019Q1,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,4572,,3303,,50.8,,36.7,,72.24409449,
2019Q1,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,4572,,3303,,50.8,,36.7,,72.24409449,
2019Q2,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,4681,,3163,,51.43956044,,34.75824176,,67.57103183,
2019Q2,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,4681,,3163,,51.43956044,,34.75824176,,67.57103183,
2019Q3,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,4840,,3350,,52.60869565,,36.41304348,,69.21487603,
2019Q3,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,4840,,3350,,52.60869565,,36.41304348,,69.21487603,
2019Q4,,SB0801,,D102H,,C8,,Trauma and Orthopaedic Surgery,,4948,,3031,,53.7826087,,32.94565217,,61.25707357,
2019Q4,,SB0801,,SB0801,d,C8,,Trauma and Orthopaedic Surgery,,4948,,3031,,53.7826087,,32.94565217,,61.25707357,
